Date,PRECP,TMEAN,TMAX,DISCH,SEDM
10/7/2007,-0.052,0.821,0.624,66.8278,800
10/8/2007,0.246,0.178,0.012,81.5526,1620
10/9/2007,-0.012,-0.614,-0.474,81.5524,1920
10/11/2007,-0.006,-1.263,-0.534,63.4298,1720
10/12/2007,-0.006,-1.104,-0.248,28.317,2500
10/13/2007,0.484,-0.993,-0.858,56.6336,3300
10/15/2007,0.694,-1.154,-1.892,67.9604,4800
10/16/2007,0.496,-0.165,-0.92,67.9604,4380
10/23/2007,0.262,-0.152,-0.926,90.6138,3120
10/24/2007,-0.234,-0.58,-1.398,107.6038,2620
10/25/2007,-0.314,-1.558,-2.03,39.6434,-920
10/28/2007,-0.79,-1.536,-0.884,-28.317,-3860
10/29/2007,-0.33,-1.42,-0.962,-33.9804,-4560
10/30/2007,-0.088,-0.733,-0.5,-62.2972,-5060
10/31/2007,0.406,-0.709,-0.986,-84.9506,-6220
11/1/2007,-0.004,-0.821,-0.62,-39.6436,-4100
11/2/2007,-8.44E-16,-0.058,0.12,-22.6536,-3220
11/3/2007,-8.44E-16,-0.195,-0.584,-45.307,-3440
11/4/2007,-0.002,-0.496,-0.81,-67.9604,-2580
11/5/2007,0,-0.295,-0.406,-96.2774,-1900
11/6/2007,0,-0.686,-1.156,-130.2574,-3900
11/7/2007,0,-0.988,-1.266,-118.9306,-5740
11/8/2007,0,0.017,0.09,-135.9208,-6200
11/9/2007,0,-0.449,-0.708,-192.5544,-6460
11/10/2007,0,-0.697,-0.518,-169.9008,-7440
11/14/2007,0.012,0.251,0.404,-156.8752,-5420
11/15/2007,-0.014,-0.893,-1.306,-189.7228,-4134
11/16/2007,-0.014,-1.736,-1.468,-138.186,-2626
11/17/2007,-0.014,-0.828,-0.264,-91.7466,-1814
11/20/2007,0.024,-0.031,-0.064,-103.6396,-1072
11/23/2007,-0.014,-0.126,0.438,-35.6792,-706
11/24/2007,0.034,1.736,2.516,2.2654,-210
11/28/2007,0.042,2.352,2.722,-16.4236,-154
11/29/2007,0.034,0.272,0.254,11.8932,-34
11/30/2007,-0.004,-0.371,-0.316,26.0516,130
12/1/2007,0.344,0.62,0.848,-10.194,-2
12/4/2007,0.358,0.521,0.572,48.7052,0
12/5/2007,0.332,-1.007,-1.148,14.1584,-44
12/13/2007,0.022,0.087,0.378,39.0772,290
12/14/2007,0.206,-0.089,0.838,80.986,1568
12/17/2007,-0.262,-0.358,0.56,68.5266,834
12/18/2007,-0.298,0.122,0.826,-1.6992,1630
12/19/2007,-0.198,0.628,1.366,58.8988,2150
12/20/2007,0.582,1.561,1.714,55.501,1224
12/21/2007,-0.086,2.582,2.47,-12.4594,-240
12/24/2007,0.012,2.945,2.528,13.0258,1180
12/25/2007,0.018,2.64,2.974,38.5108,-500
12/28/2007,0.432,2.637,3.222,31.1486,-980
12/30/2007,-0.03,2.329,3.414,15.291,-320
12/31/2007,0.49,1.135,2.116,12.4594,-480
1/1/2008,0.506,-0.795,-0.248,-69.6594,-3374
1/2/2008,0.496,-1.9,-1.754,-128.5584,-2020
1/4/2008,0.03,-0.621,-1.056,-120.6296,-1400
1/5/2008,0.108,0.171,-0.696,-124.594,-1040
1/6/2008,-0.036,1.794,1.408,-69.093,1680
1/15/2008,-0.002,3.204,3.19,-27.7504,2714
1/17/2008,0.084,2.742,2.294,40.21,1220
1/22/2008,-0.024,1.148,0.344,37.3782,-2060
1/23/2008,-0.102,0.118,0.032,62.8634,-2580
1/25/2008,0.006,-0.504,-0.608,96.2774,-4460
1/27/2008,0.004,-0.069,-0.254,73.6238,-3660
1/28/2008,-0.048,0.815,0.552,11.3268,-2900
2/9/2008,0.01,1.459,2.23,-28.3168,-2760
2/11/2008,0.242,1.306,1.764,-84.9504,-5180
2/13/2008,0.212,1.092,1.666,-79.2872,-5440
2/14/2008,0.228,1.649,2.646,-16.9902,-5220
2/15/2008,0.182,1.236,1.684,28.3168,-2480
2/23/2008,0.052,1.432,2.192,96.2772,320
2/24/2008,0.282,2.097,2.494,124.594,800
2/25/2008,0.082,1.873,1.612,73.6238,100
2/28/2008,0.316,0.769,0.058,73.6238,-1220
2/29/2008,0.074,2.29,2.932,16.9902,-5920
3/1/2008,0.238,2.192,2.674,-50.9702,-6680
3/2/2008,-0.18,3.057,4.09,-50.9702,-4620
3/6/2008,0.048,2.308,2.998,-5.6634,-6000
3/12/2008,-0.186,3.395,4.354,-73.6238,-6720
3/15/2008,0.47,1.503,2.014,56.6334,-2920
3/24/2008,0.266,1.349,1.808,164.2374,-280
3/30/2008,0.558,1.079,1.264,113.267,-560
4/2/2008,0.584,1.729,2.98,56.6334,1620
4/5/2008,0.55,0.868,2.486,113.2672,4220
4/6/2008,0.152,2.348,3.99,28.3168,2940
4/7/2008,0.374,1.935,2.948,-22.6534,1520
4/12/2008,0.162,-0.304,0.254,39.6438,3540
4/13/2008,0.114,-0.441,-0.276,107.6042,1560
4/16/2008,0.132,0.397,-0.106,90.6142,1980
4/20/2008,-7.99E-16,0.47,0.882,101.941,1460
4/21/2008,-0.03,1.325,1.78,107.6042,-1200
4/27/2008,0.246,1.905,2.176,118.931,-5360
4/28/2008,0.198,1.471,1.694,56.6338,-6200
4/29/2008,-0.13,0.71,1.566,67.9604,-7620
5/5/2008,0.004,0.804,0.896,84.9506,-6820
5/14/2008,0.302,0.119,-0.132,56.6338,-4820
5/19/2008,0.056,0.769,1.678,11.3268,-2680
5/20/2008,-0.026,0.824,1.052,-33.98,-460
5/21/2008,0.302,0.551,0.584,-73.6236,140
5/24/2008,0.782,-0.314,-0.404,-158.5742,200
6/9/2008,0.136,-1.388,-0.992,-186.891,-2200
6/15/2008,0.144,-1.545,-1.58,-62.297,-3180
6/17/2008,0.28,-1.461,-0.772,73.6238,-760
6/21/2008,0.17,-1.496,-0.9,130.2576,-1540
6/22/2008,0.144,-1.713,-1.154,198.218,0
6/25/2008,0.016,0.06,0.356,254.8516,3400
6/27/2008,-0.022,0.12,0.306,169.9012,4000
6/29/2008,-0.026,-1.42E-15,-0.082,67.9606,-360
7/1/2008,0.082,0.261,-0.142,11.3268,1720
7/5/2008,-0.416,0.686,0.618,-62.297,-3040
7/6/2008,0.066,0.468,0.892,-181.2276,-3820
7/14/2008,-0.076,0.691,1.326,-249.188,-3820
7/15/2008,-0.042,1.373,2.014,-300.1584,-1460
7/16/2008,-0.052,1.504,1.944,-305.8216,-2540
7/17/2008,-0.01,1.189,1.326,-271.8414,20
7/19/2008,-0.306,1.304,0.6,-203.8812,-1400
7/29/2008,-0.062,1.334,0.904,-147.2476,-800
8/1/2008,-0.122,1.288,1.194,-96.2772,-400
8/2/2008,-0.112,0.835,0.554,-67.9606,-800
8/3/2008,0.272,1.017,1.134,-50.9704,0
8/9/2008,0.582,0.613,1.3,-73.6238,-1200
8/10/2008,0.342,0.198,0.432,-130.2574,-3640
8/11/2008,0.38,-0.532,-0.412,-203.8812,-6760
8/14/2008,0.61,-0.552,0.02,-172.7326,-7260
8/15/2008,0.066,-0.599,-0.496,-69.093,-8080
8/16/2008,-0.092,-1.115,-0.746,-40.7762,-5540
8/17/2008,-0.076,-0.922,-0.558,-6.796,-3460
8/18/2008,-0.066,-0.173,-0.044,-4.5306,-1360
8/19/2008,-0.296,0.021,-0.066,-63.996,-826
8/20/2008,0.204,0.026,0.072,-164.804,-902
8/23/2008,0.212,0.593,0.524,-219.7386,-1618
8/24/2008,-0.202,-0.501,-0.534,-271.8416,-1534
8/25/2008,-0.208,-1.023,-0.796,-169.9012,-1084
8/26/2008,-0.206,-0.732,-0.484,-123.4614,-888
8/27/2008,-0.546,-0.487,-0.048,-120.6298,-802
8/30/2008,-0.76,-1.001,-0.41,-94.5782,-360
8/31/2008,-0.324,0.185,0.874,6.2296,-18
9/1/2008,-0.342,1.112,1.452,-15.291,-22
9/8/2008,-0.124,0.795,1.778,-60.598,-1472
9/10/2008,-0.15,0.787,2.172,-45.8732,-62
9/27/2008,0.184,0.898,2.064,5.6634,-2328
10/4/2008,0.16,0.941,1.842,-26.0514,-2914
10/5/2008,0.184,0.664,1.968,-52.1028,-4100
10/9/2008,-0.042,0.928,2.054,14.7248,-3080
10/10/2008,0.014,0.871,1.306,-11.3266,-4140
10/11/2008,-0.008,1.704,1.988,-5.6634,-2800
10/12/2008,-0.008,1.764,1.886,-50.9702,-2520
10/13/2008,0.022,1.374,0.99,-5.6634,-2120
10/14/2008,0.308,0.371,-0.522,-73.6238,-1800
10/17/2008,0.348,0.015,-0.728,-45.307,-1020
10/18/2008,0.308,-0.252,-0.98,-88.9148,-2060
10/19/2008,0.308,-0.465,-0.528,-56.0674,-2380
10/20/2008,0.288,0.019,0.278,-50.9704,-1720
10/21/2008,0.012,0.265,0.068,-30.016,-1920
10/22/2008,0.222,0.537,0.36,5.6632,-3520
10/25/2008,-0.056,0.59,0.876,-19.2556,-1640
10/26/2008,-0.056,0.491,0.376,-24.919,-1000
10/27/2008,-0.058,-1.037,-1.432,22.6534,500
10/28/2008,-0.068,-0.8,-0.198,86.6496,1240
10/29/2008,-0.348,-0.013,0.906,50.9704,1720
10/30/2008,-8.88E-16,0.519,1.094,96.8436,1800
10/31/2008,-8.88E-16,1.197,1.428,109.303,1400
11/1/2008,-0.008,2.389,2.818,-30.0158,-540
11/2/2008,0,2.724,2.702,-106.4714,-1400
11/3/2008,0,1.859,1.504,-119.4972,-1820
11/4/2008,0,0.584,0.134,-125.7268,-2074
11/5/2008,0.044,0.048,-0.096,-151.2118,-1934
11/6/2008,0.496,-0.617,-0.932,-108.7368,-1528
11/8/2008,0.496,-1.101,-1.274,-20.9544,-1018
11/9/2008,0.496,-1.628,-1.62,-4.5306,-496
11/10/2008,0.822,-1.292,-1.106,71.9248,688
11/13/2008,1.072,-1.323,-0.722,75.8892,708
11/16/2008,0.23,-0.229,1.404,124.5942,1568
11/17/2008,0.234,-0.462,0.524,107.0378,1538
11/18/2008,0.222,-0.416,0.256,143.8496,1756
11/19/2008,-0.104,0.853,1.958,88.3486,1366
11/21/2008,-0.468,0.254,0.942,104.2058,1386
11/22/2008,-0.076,0.574,0.66,80.9862,60
11/23/2008,-0.056,1.567,2.654,28.883,-230
11/24/2008,0.002,2.294,3.05,-69.6594,-812
11/25/2008,-0.07,0.369,0.562,-57.7664,-1530
11/26/2008,-8.88E-16,1.496,2.234,-58.899,-1520
11/27/2008,-0.002,0.766,1.2,-36.812,-772
11/28/2008,-0.026,0.314,-0.142,-78.7208,-844
11/30/2008,0.196,-0.443,-1.02,31.7148,22
12/2/2008,0.208,0.898,0.958,15.8574,182
12/3/2008,0.322,0.135,-0.348,8.495,196
12/4/2008,0.21,-0.729,-1.568,-26.6178,214
12/5/2008,0.208,-0.858,-1.42,49.8376,416
12/6/2008,-0.058,0.204,0.714,-19.2554,-306
12/7/2008,0.036,-1.343,-1.574,-5.097,-130
12/11/2008,-0.078,-0.944,-0.888,2.8318,8
12/12/2008,0.034,-0.04,0.142,37.3784,-114
12/13/2008,0.036,0.283,0.716,7.9288,698
12/16/2008,0.34,-0.277,-0.512,16.99,1116
12/17/2008,-0.188,1.123,1.096,-17.5564,678
12/19/2008,-0.308,1.809,1.828,26.6178,2216
1/5/2009,-0.31,1.017,0.746,-55.501,3172
1/11/2009,-0.444,0.901,0.72,-138.186,480
1/12/2009,-0.742,0.776,0.42,-124.5938,-520
1/13/2009,-0.252,-0.891,-1.076,-137.6196,-680
1/14/2009,-0.12,-2.087,-1.966,-152.9108,-3120
1/16/2009,-0.116,-0.939,0.136,-169.901,-5530
1/18/2009,0.032,-0.57,-0.556,-152.3446,-3812
1/19/2009,0.038,-1.37,-0.894,-200.4834,-2726
1/20/2009,0.018,-0.32,-0.294,-163.6714,-2260
1/21/2009,0.002,0.598,0.996,-86.0832,-312
1/22/2009,-9.77E-16,1.147,1.058,67.394,2618
1/23/2009,-0.014,-0.089,0.098,136.487,2600
1/25/2009,0.126,0.757,0.76,189.1564,2654
1/26/2009,0.482,1.199,1.192,224.8354,3328
1/29/2009,0.29,1.285,0.594,130.8236,2150
1/30/2009,0.296,0.218,-0.464,122.8948,296
1/31/2009,0.284,1.741,2.288,158.5742,654
2/1/2009,0.188,2.364,2.2,125.1604,414
2/2/2009,-0.202,1.415,1.282,51.5366,-280
2/4/2009,-0.006,0.058,-0.398,3.398,-394
2/17/2009,0.038,0.445,-0.028,-6.2296,540
2/19/2009,0.042,-1.466,-2.994,7.3624,-1998
2/20/2009,-0.01,-1.189,-1.618,-43.0416,-3558
2/23/2009,0.048,-0.547,-0.634,-7.9286,-1924
2/25/2009,0.044,0.952,1.52,16.9902,-3300
3/15/2009,0.008,1.394,2.138,-11.3266,-3100
3/26/2009,0.102,3.049,4.29,5.6634,-1260
4/7/2009,0.058,2.384,4.08,45.307,580
4/8/2009,0.058,2.93,4.782,28.317,-3000
4/13/2009,0.3,2.276,3.082,50.9704,-1160
4/16/2009,0.286,1.693,2.162,-22.6534,-3240
4/17/2009,0.232,2.109,2.828,-124.594,-3960
4/21/2009,0.254,1.592,1.578,-84.9506,-2540
4/22/2009,0.252,1.754,1.988,-113.2674,-2400
4/23/2009,0.014,2.479,3.068,-135.921,-4280
4/24/2009,0.038,2.889,3.094,-113.2674,-3820
4/25/2009,0.022,2.499,2.334,-73.6238,-4420
4/26/2009,0.144,2.53,2.356,-96.2772,-6540
5/12/2009,0.372,1.936,1.172,-101.9408,-5200
5/30/2009,0.746,1.348,0.624,-118.9308,-3040
6/1/2009,0.754,1.846,1.666,-135.921,-2440
6/5/2009,0.738,1.92,1.834,-158.5744,-360
6/6/2009,0.632,2.543,2.278,-192.5546,-640
6/22/2009,0.224,2.571,2.244,-164.2376,-240
6/25/2009,-0.248,2.114,1.812,-84.9504,-2160
6/26/2009,-0.286,0.882,0.898,-33.9802,-2740
7/8/2009,-0.302,0.744,0.38,-90.614,-3960
7/9/2009,-0.308,0.356,0.464,-82.1188,-3940
7/10/2009,0.198,0.225,-0.122,39.6434,-1920
7/11/2009,0.67,0.36,0.012,22.6534,-440
7/14/2009,0.878,0.483,-0.286,-50.9702,-200
7/20/2009,0.958,0.429,0.322,-7.9286,-620
7/23/2009,1.492,0.605,0.3,26.6178,-580
7/24/2009,0.826,1.135,1.348,-4.5306,-1780
7/25/2009,0.34,0.859,0.768,-28.8832,-1820
7/26/2009,0.048,0.556,1.004,-22.6536,-1420
7/27/2009,-0.016,0.658,0.76,101.9406,1220
7/30/2009,-0.452,0.577,0.728,19.8218,-240
7/31/2009,-0.214,-0.288,-0.074,-113.2672,-1660
8/3/2009,0.038,0.433,1.334,-114.4,-1840
8/4/2009,0.608,1.316,1.122,-31.7148,-1774
8/6/2009,0.606,0.45,0.44,-150.0792,-3018
8/7/2009,0.564,0.823,0.646,-47.0058,-630
8/8/2009,0.62,1.963,1.574,-49.8376,-70
8/11/2009,0.186,1.06,0.438,13.5922,1218
8/12/2009,-0.316,0.168,0.632,50.4042,2352
8/13/2009,-0.302,0.6,0.978,67.9606,1016
8/14/2009,-0.358,0.291,0.768,75.3228,308
8/15/2009,-0.314,-0.18,0.262,129.1248,408
8/17/2009,-0.418,0.015,0.34,-37.9444,720
8/22/2009,-0.706,0.041,0.256,-124.0278,-1920
8/25/2009,-0.718,0.282,0.516,-43.0416,-360
8/26/2009,-0.712,0.53,0.558,-121.7622,-560
9/8/2009,-0.736,0.064,0.35,-175.5642,-1220
9/9/2009,-0.33,0.192,0.61,-105.905,-3390
9/10/2009,-0.026,0.644,0.796,-23.2198,-1460
9/11/2009,-0.03,0.546,0.474,-130.8238,-1742
9/12/2009,-0.03,-0.013,0.182,-131.3902,-1548
9/13/2009,-0.002,-0.168,-0.084,-94.5784,-1234
9/14/2009,-0.008,-0.231,-0.198,-100.8078,-720
9/15/2009,0.094,-0.101,-0.022,-159.1406,-1088
9/16/2009,0.004,-0.248,0.044,-106.4712,-1026
9/17/2009,-1.07E-15,-0.525,-0.338,-18.1228,-508
9/18/2009,-1.07E-15,-0.628,-0.218,-36.8118,-12
9/23/2009,-0.152,-0.768,-0.366,-47.006,-132
9/28/2009,-0.238,-1.869,-2.136,-168.7684,-912
9/29/2009,-0.156,-2.151,-2.338,-257.6832,-1378
9/30/2009,-0.146,-1.29,-1.344,-224.2694,-746
10/3/2009,-0.152,-1.333,-1.792,-236.1624,-1000
10/4/2009,-0.006,-0.849,-0.878,-108.1704,-462
10/5/2009,0.014,0.122,1.074,84.9506,606
10/7/2009,-0.104,-0.437,0.498,145.5484,1452
10/17/2009,-0.24,-0.804,0.272,47.5724,1348
10/18/2009,-0.238,-0.087,1.442,92.3128,1252
10/19/2009,-0.234,0.644,2.042,-7.9288,750
10/20/2009,-0.228,1.163,1.992,-117.2318,400
10/21/2009,-0.13,1.463,1.54,-85.5168,300
10/25/2009,0.438,2.29,1.48,-33.414,280
10/27/2009,0.408,1.701,0.46,23.2196,-980
11/8/2009,0.408,0.831,-0.882,-30.5824,-2500
11/10/2009,0.492,-0.69,-1.9,-56.6338,-3000
11/11/2009,0.396,-0.802,-1.022,-113.2676,-4400
11/12/2009,-0.042,-2.038,-1.52,-186.8912,-7200
11/13/2009,-0.008,-1.113,-0.602,-277.505,-8200
11/14/2009,0.002,-0.355,0.054,-249.188,-8600
11/20/2009,-0.272,0.508,1.294,-192.5546,-10200
11/27/2009,-0.17,1.671,2.672,-96.2774,-9000
11/29/2009,-0.168,1.486,1.466,33.98,-6620
11/30/2009,-0.17,0.027,0.116,79.287,-1900
12/1/2009,-0.18,-0.327,0.54,39.6434,-560
12/4/2009,-0.026,-0.761,-0.562,79.2872,2900
12/5/2009,-0.002,-0.754,-0.728,-56.6336,2540
12/6/2009,0.11,-0.095,0.338,-147.2476,2320
12/7/2009,0.052,0.942,1.402,-107.604,160
12/10/2009,-0.018,-0.614,-1.004,-5.6634,2820
12/11/2009,-0.018,0.952,0.986,-28.317,1440
12/13/2009,-0.022,1.267,0.654,5.6634,400
12/16/2009,-0.136,1.664,2.29,-16.99,-2120
12/17/2009,-0.076,2.478,2.852,-79.287,-2710
12/18/2009,0.484,3.44,3.408,-84.9504,-4122
12/19/2009,0.024,1.868,1.55,-90.6138,-4106
12/20/2009,0.034,0.784,0.6,-22.6534,-2556
12/21/2009,0.036,0.679,0.072,33.9802,-304
12/22/2009,0.362,-0.229,-0.984,56.6336,970
12/27/2009,-0.094,-0.743,-0.528,90.6138,1582
12/28/2009,0.186,0.199,0.98,84.9506,1486
1/4/2010,0.18,0.269,1.408,84.9506,1176
1/5/2010,0.178,0.034,1.092,28.317,1344
1/7/2010,-0.392,-0.132,0.802,56.6338,1440
1/8/2010,-0.932,-0.054,0.366,0.0002,80
1/9/2010,-0.758,-0.543,-0.494,-28.3168,-20
1/10/2010,-0.754,0.203,0.536,-50.9704,20
1/11/2010,-0.728,1.084,0.506,-11.3268,340
1/12/2010,-0.506,0.783,0.912,-45.307,-900
1/13/2010,-0.006,2.126,3.164,-45.307,-320
1/15/2010,-0.014,1.866,2.498,-22.6534,360
1/16/2010,-0.016,1.485,1.74,-33.9802,-800
1/17/2010,-0.042,0.61,1.382,-62.297,-3900
1/18/2010,-0.02,1.007,1.6,-73.6236,-5020
1/19/2010,0.186,0.118,-0.078,-62.297,-5200
1/20/2010,0.574,0.768,1.026,-50.9704,-5826
2/2/2010,0.564,0.665,0.576,-130.2574,-6466
2/3/2010,0.562,-0.017,0.244,-56.6338,-3006
2/4/2010,1.02,0.321,-0.018,11.3266,-1406
2/7/2010,0.818,0.346,0.142,9.09E-14,-866
2/10/2010,0.192,0.307,-0.042,-84.9504,-900
2/11/2010,0.214,0.407,0.398,33.9802,1320
2/12/2010,0.266,1.478,0.838,-22.6532,300
2/13/2010,-0.254,1.203,1.16,-79.287,-1160
2/14/2010,0.28,1.041,0.848,-67.9604,-3120
2/15/2010,0.146,0.1,-0.374,-50.9702,-4280
2/16/2010,-0.012,0.41,0.152,-84.9504,-5540
2/17/2010,-0.066,-0.268,0.03,-62.2972,-6300
2/18/2010,-0.004,-0.054,0.416,-56.6336,-5480
2/19/2010,-0.478,0.541,0.77,-73.6238,-4260
2/20/2010,0.18,2.076,2.448,-16.9902,-2140
2/25/2010,0.326,1.983,2.506,5.6634,-1300
2/26/2010,0.33,2.551,2.65,-50.9702,-1840
2/27/2010,0.332,2.415,2.266,-39.6436,-1180
2/28/2010,0.274,2.457,2.752,-16.99,-1540
3/1/2010,0.002,1.854,1.45,-16.99,-2620
3/2/2010,-1.07E-15,1.507,0.69,-28.3168,-2480
3/3/2010,-1.07E-15,1.148,0.698,-28.3168,-1240
3/4/2010,-0.002,1.018,0.872,-16.9902,-980
3/5/2010,-0.002,0.767,0.71,-5.6634,-160
3/6/2010,-0.002,0.691,1.67,16.99,2320
3/7/2010,0.018,1.293,2.182,16.99,1660
3/8/2010,0.024,0.99,1.448,130.2574,3620
3/13/2010,-0.064,0.681,0.704,198.2178,1760
3/15/2010,-0.202,0.483,0.644,254.8514,60
3/19/2010,-0.202,0.325,0.358,249.188,-3620
3/21/2010,-0.156,-0.307,-0.234,237.8612,-4380
3/24/2010,-0.098,0.827,0.704,192.5544,-4000
3/30/2010,-0.01,1.608,2.244,107.604,-4520
3/31/2010,0.128,2.72,2.912,16.99,-5060
4/1/2010,0.128,3.007,2.952,-56.6336,-3560
4/4/2010,-0.356,3.918,4.426,-28.3166,-660
4/6/2010,-0.898,3.655,4.274,-67.9604,-4480
4/10/2010,-0.898,3.736,3.792,-73.6238,-2660
4/11/2010,-0.898,3.062,3.22,-73.6236,-980
4/12/2010,-0.898,2.745,2.94,-50.9702,900
4/13/2010,-0.478,2.084,1.642,-84.9506,-40
4/14/2010,0,1.658,1.54,-90.6138,1440
4/15/2010,0.044,1.015,0.81,-101.9406,2220
4/16/2010,0.192,-0.489,-1.042,-107.604,2760
4/17/2010,-1.07E-15,-1.346,-1.582,-124.5942,2240
4/18/2010,-1.07E-15,-1.532,-1.714,-164.2376,2680
4/19/2010,-1.07E-15,-1.562,-2.1,-198.2178,5020
4/20/2010,-0.044,-1.219,-1.47,-226.5346,4420
4/21/2010,-0.058,0.149,0.398,-243.5248,4220
4/23/2010,0.46,1.557,1.374,-232.198,3940
4/27/2010,0.398,1.506,1.714,-67.9604,1540
5/4/2010,0.044,1.542,2.252,-39.6438,-1260
5/7/2010,0.058,1.609,2.348,-28.317,-1140
5/16/2010,-0.284,1.719,2.722,84.9504,-420
5/17/2010,-1.008,0.282,1.278,175.5644,-3000
5/23/2010,-0.946,1.053,1.042,16.9902,-200
5/29/2010,-0.592,1.159,1.406,-5.6632,400
5/30/2010,-0.59,1.061,0.604,-22.6532,1200
6/1/2010,-0.39,0.63,-0.146,-141.5838,1200
6/2/2010,-0.296,1.421,0.486,-249.188,3000
6/4/2010,-0.534,0.781,0.796,-147.2474,1600
6/5/2010,-0.48,0.758,0.26,-107.6038,3000
6/6/2010,-0.622,-0.585,-0.598,-84.9504,2200
6/7/2010,-0.628,-0.764,-0.866,39.6436,0
6/20/2010,-0.002,-0.893,-0.434,84.9506,-1040
6/25/2010,0.168,-1.024,-0.564,113.2674,740
6/26/2010,0.12,-0.697,-0.254,164.2376,-980
6/29/2010,-0.04,-0.314,0.076,181.2278,760
6/30/2010,-0.026,-0.286,0.302,96.2772,3020
7/1/2010,-0.348,-0.319,0.18,79.2872,2420
7/2/2010,-0.28,-0.343,-0.178,-39.6436,-700
7/3/2010,-0.286,-0.526,0.2,-135.9208,-400
7/4/2010,0.494,0.813,0.762,-175.5644,-2540
7/5/2010,0.29,1.129,0.982,-215.208,-3520
7/10/2010,0.224,1.101,1.078,-169.9012,-2240
7/11/2010,0.408,1.187,1.014,-84.9506,-2140
7/15/2010,0.458,0.977,0.296,-79.2872,-2660
7/16/2010,-0.03,-0.114,0.192,-73.624,-4340
7/17/2010,0.366,0.019,0.264,-62.297,-3860
7/23/2010,0.288,0.212,0.192,-16.99,-3800
7/26/2010,0.194,-0.066,0.152,-90.6138,-3860
8/2/2010,0.144,-0.133,0.474,-45.3068,-4340
8/3/2010,0.276,1.044,1.39,-28.3166,-2720
8/4/2010,0.506,0.532,0.962,-28.3168,-2540
8/5/2010,0.262,0.123,0.194,-141.584,-3320
8/6/2010,-1.09E-15,-0.23,-0.168,-169.901,-820
8/7/2010,0.004,-0.359,-0.32,-220.8712,1100
8/8/2010,-0.138,-0.717,-0.448,-232.198,3700
8/9/2010,-0.56,0.019,-0.166,-220.8712,4080
8/10/2010,0.162,0.755,0.868,-203.8812,5620
8/11/2010,0.172,1.076,1.164,-175.5642,4980
8/16/2010,0.158,0.697,0.626,-113.2672,3700
8/17/2010,0.182,0.213,-0.208,-73.6236,2540
8/18/2010,0.18,0.023,0.102,-62.297,3220
8/19/2010,-0.172,0.062,0.568,-62.297,2020
8/23/2010,-0.016,-0.322,0.224,-45.3068,1700
8/24/2010,-0.006,0.177,0.574,-79.2872,2900
8/25/2010,-0.026,-0.423,0.162,-101.9406,2560
8/26/2010,-0.024,-0.885,-0.22,-124.594,1240
8/27/2010,-0.006,-1.023,-0.676,-141.584,1560
8/28/2010,0,-0.26,0.45,-181.2278,540
8/30/2010,0.288,-0.493,0.182,-198.2176,-880
9/2/2010,0.614,-0.13,1.412,-249.188,-2200
9/5/2010,0.608,0.532,2.19,-192.5542,-580
9/6/2010,0.606,0.874,2.576,-226.5346,-2620
9/15/2010,0.68,0.747,2.194,-232.198,-3460
9/16/2010,0.7,0.131,1.372,-209.5446,-2780
9/17/2010,-0.014,0.422,1.238,-202.1822,-380
9/30/2010,-0.006,-0.343,0.104,-247.4892,-2680
10/5/2010,-0.006,-0.231,0.006,-156.8752,-420
10/6/2010,-0.08,0.011,0.49,-71.9246,2400
10/7/2010,-0.388,1.195,1.532,-26.6178,2920
10/8/2010,-1.07E-15,1.349,1.6,62.2972,1400
10/9/2010,-0.002,2.065,2.38,107.604,2400
10/10/2010,0,1.51,1.668,107.604,800
10/11/2010,0.134,1.34,0.712,84.9506,-1600
10/12/2010,0.154,0.472,0.222,62.297,-400
10/13/2010,0.01,-0.663,-1.17,28.3168,-1200
10/15/2010,0.01,-1.169,-1.87,-11.3266,-3000
10/16/2010,0.01,-0.943,-0.876,-50.9702,-1800
10/17/2010,-0.124,-0.784,-0.996,-79.287,-2520
10/18/2010,-0.142,-0.444,-0.756,-107.6038,-4780
10/19/2010,-1.07E-15,-0.313,-0.41,-158.5742,-5400
10/21/2010,-1.07E-15,-0.625,-0.874,-220.8712,-6360
10/22/2010,0.002,-0.539,-0.69,-271.8416,-7280
10/28/2010,0.002,-2.236,-2.064,-232.1982,-5920
10/29/2010,-1.07E-15,-2.123,-1.132,-181.2278,-5380
10/30/2010,0.002,-0.326,0.496,-107.604,-4560
10/31/2010,0.002,-0.238,0.182,-113.2674,-3300
11/1/2010,0,-0.961,-1.06,-65.1288,-2080
11/2/2010,0.002,0.224,0.302,-110.4356,-1840
11/4/2010,0.042,-0.023,-1.468,-87.782,-1400
11/5/2010,0.002,-1.798,-3.328,-144.4158,-920
11/6/2010,0.002,-1.299,-1.634,14.1584,500
11/7/2010,0.002,0.138,0.244,39.6436,740
11/8/2010,-1.06E-15,0.779,0.956,79.2872,1260
11/9/2010,-0.04,1.372,2.168,45.3068,1100
11/10/2010,0.004,2.466,3.072,67.9604,780
11/11/2010,0.088,1.967,1.582,-22.6534,-440
11/12/2010,0.088,0.759,0.496,39.6436,-380
11/14/2010,-0.342,0.109,0.228,11.3268,-20
11/15/2010,-0.34,0.267,0.606,-5.6632,-160
11/16/2010,-0.344,-0.405,-0.42,39.6436,340
11/19/2010,-0.474,0.56,1.846,-5.6634,360
11/20/2010,-0.476,0.674,0.9,-39.6434,280
11/21/2010,-0.008,1.895,1.974,0,-20
