Date,PRECP,TMAX,TMIN,TMEAN,DISCH (CUM),SEDM
30-Sep-07,5.78,31.71,12.66,22.185,2409.762,9340
1-Oct-07,1.35,27.48,13.81,20.645,2333.307,3710
2-Oct-07,20.79,30.33,15.19,22.76,2347.465,7680
3-Oct-07,4.59,26.36,13.12,19.74,2517.366,9560
4-Oct-07,0.06,30.92,15.6,23.26,2593.822,12000
5-Oct-07,0,32.43,19.44,25.935,2741.069,14300
6-Oct-07,0,32.5,20.2,26.35,2973.267,15900
7-Oct-07,0,33.1,20.22,26.66,2916.634,17600
8-Oct-07,1.31,30.66,17.84,24.25,3029.901,20800
9-Oct-07,0,28.55,11.83,20.19,3001.584,21600
10-Oct-07,0.03,17.22,8.08,12.65,3143.168,23400
11-Oct-07,0,18.43,5.73,12.08,3199.802,24700
12-Oct-07,0,19.93,6.65,13.29,3256.436,30200
13-Oct-07,2.45,17.48,10.83,14.155,3341.386,35900
14-Oct-07,0,27.41,11.58,19.495,3398.02,35900
15-Oct-07,2.36,19.8,12.76,16.28,3567.921,46600
16-Oct-07,0.06,22.55,11.78,17.165,3539.604,45300
17-Oct-07,12,25.94,9.76,17.85,3624.554,54200
18-Oct-07,3.72,27.94,14.56,21.25,3681.188,70100
19-Oct-07,0.92,20.6,9.32,14.96,3737.822,70100
20-Oct-07,0,28.34,7.69,18.015,4445.743,88300
21-Oct-07,0,28.9,13.94,21.42,4898.812,122000
22-Oct-07,3.71,15.8,8.49,12.145,4955.446,139000
23-Oct-07,2.51,16.98,6.3,11.64,5125.347,134000
24-Oct-07,0.03,16.12,5.3,10.71,5266.931,137000
25-Oct-07,2.08,10.51,2.86,6.685,5012.079,125000
26-Oct-07,5.89,12.38,7.4,9.89,4842.178,103000
27-Oct-07,0.02,17.99,4.65,11.32,4615.644,86600
28-Oct-07,0,16.11,0.32,8.215,4445.743,82600
29-Oct-07,0,18.47,0.89,9.68,4389.109,77800
30-Oct-07,0.01,21.96,3.26,12.61,4417.426,70300
31-Oct-07,0,18.67,4.93,11.8,4445.743,67500
1-Nov-07,0,14.89,-0.46,7.215,4417.426,66100
2-Nov-07,0,16.71,-0.86,7.925,4332.475,66500
3-Nov-07,0,15.55,1.86,8.705,4162.574,60600
4-Nov-07,0,17.91,2.35,10.13,4077.624,57400
5-Nov-07,0,16.64,4.01,10.325,3964.356,58000
6-Nov-07,0,9.11,-1.54,3.785,3766.139,46600
7-Nov-07,0,10.38,-4.41,2.985,3737.822,37800
8-Nov-07,0,16,1.58,8.79,3482.97,29600
9-Nov-07,0,14.37,1.4,7.885,3114.852,25100
10-Nov-07,0,14.05,-0.37,6.84,3114.852,20800
11-Nov-07,0.56,23.76,9.33,16.545,2718.416,16400
12-Nov-07,14.63,18.81,10.66,14.735,2814.693,14900
13-Nov-07,0.07,19.05,6.08,12.565,2888.317,12700
14-Nov-07,0.13,16.13,5.4,10.765,2755.228,11400
15-Nov-07,0,8.85,-0.36,4.245,2562.673,9030
16-Nov-07,0,13.66,-1.99,5.835,2565.505,8370
17-Nov-07,0,18.05,0.89,9.47,2429.584,7930
18-Nov-07,0.01,8.73,2.16,5.445,2392.772,7410
19-Nov-07,0,22.78,5.3,14.04,2338.97,7830
20-Nov-07,0.19,23.46,10.5,16.98,2279.505,7240
21-Nov-07,17.62,15.45,1.83,8.64,2157.743,5390
22-Nov-07,0.13,3.99,-1.6,1.195,2089.782,4800
23-Nov-07,0,3.58,-5.74,-1.08,2296.495,5330
24-Nov-07,0.11,6.69,-3.27,1.71,2293.663,5440
25-Nov-07,3.44,3.11,-2.48,0.315,2344.634,5300
26-Nov-07,6.34,7.62,-2.6,2.51,2242.693,4810
27-Nov-07,0,9.98,-3.59,3.195,2194.554,4450
28-Nov-07,0.04,15.82,-0.09,7.865,2103.941,4070
29-Nov-07,0,7.87,-5.67,1.1,2109.604,4230
30-Nov-07,0,5.7,-4.05,0.825,2120.931,4460
1-Dec-07,1.61,11.11,-4.1,3.505,2146.416,4330
2-Dec-07,8.66,16.98,-3.68,6.65,1619.723,3290
3-Dec-07,0,4.42,-6.24,-0.91,1659.366,3480
4-Dec-07,0.18,6.15,-3.38,1.385,1951.03,3600
5-Dec-07,0.09,3.39,-6.56,-1.585,1687.683,3000
6-Dec-07,5.65,0.32,-6.6,-3.14,1820.772,3160
7-Dec-07,2.06,2.73,-3.42,-0.345,1948.198,3510
8-Dec-07,10.27,0.58,-2.52,-0.97,2021.822,5790
9-Dec-07,14.08,-0.3,-2.79,-1.545,1993.505,5890
10-Dec-07,4.11,0.08,-4.5,-2.21,1939.703,3490
11-Dec-07,10.24,1.5,-0.1,0.7,1868.911,4110
12-Dec-07,1.77,0.95,-4.61,-1.83,1996.337,5050
13-Dec-07,0.18,0.63,-6.88,-3.125,2126.594,6880
14-Dec-07,1.1,0.76,-9.32,-4.28,2347.465,13500
15-Dec-07,12.08,-0.6,-5.81,-3.205,2483.386,20600
16-Dec-07,0.73,-3.36,-10.92,-7.14,2503.208,22300
17-Dec-07,0,0.66,-12.27,-5.805,2466.396,18500
18-Dec-07,0,3.72,-5.94,-1.11,2406.931,22600
19-Dec-07,0.41,3.66,-6.76,-1.55,2446.574,24600
20-Dec-07,2.72,5.08,-1.44,1.82,2559.842,21800
21-Dec-07,0.3,8.99,2.55,5.77,2440.911,21100
22-Dec-07,6.91,13.69,-1.81,5.94,2500.376,20500
23-Dec-07,0.24,0.13,-6.14,-3.005,2228.535,18200
24-Dec-07,0,4.44,-4.15,0.145,2319.149,21500
25-Dec-07,0.03,9.73,-3.1,3.315,2387.109,17200
26-Dec-07,4.1,9.6,-2.93,3.335,2528.693,20300
27-Dec-07,0.5,4,-1.31,1.345,2633.465,22200
28-Dec-07,2.98,5.18,-3.4,0.89,2636.297,21800
29-Dec-07,0,4.35,-3.88,0.235,2653.287,21800
30-Dec-07,0,6.73,-2.6,2.065,2687.267,22300
31-Dec-07,0.18,4.15,-4.06,0.045,2554.178,20800
1-Jan-08,0.02,-3.36,-9.55,-6.455,2234.198,9630
2-Jan-08,0,-5.6,-12.02,-8.81,2007.663,12100
3-Jan-08,0,1.2,-12.08,-5.44,2384.277,25400
4-Jan-08,0.15,5.87,-4.87,0.5,2426.753,28100
5-Jan-08,0.54,10.05,2.53,6.29,2440.911,30400
6-Jan-08,0,17.99,6.78,12.385,2585.327,42500
7-Jan-08,7.87,20.37,13.15,16.76,2588.158,65200
8-Jan-08,44.07,15.73,0.15,7.94,3567.921,113000
9-Jan-08,0,6.4,-3.41,1.495,5323.564,192000
10-Jan-08,1.39,6.9,-1.63,2.635,4530.693,203000
11-Jan-08,0.02,5.1,-3.42,0.84,4672.277,169000
12-Jan-08,0,10.12,-2.4,3.86,4842.178,146000
13-Jan-08,0,0.26,-4.27,-2.005,4247.525,132000
14-Jan-08,0,0.58,-7.1,-3.26,3879.406,108000
15-Jan-08,0.01,1.98,-7.4,-2.71,3766.139,102000
16-Jan-08,0.01,7.6,-4.09,1.755,3567.921,129000
17-Jan-08,0.42,0.88,-6.7,-2.91,3681.188,124000
18-Jan-08,0,3.44,-9.95,-3.255,3624.554,97700
19-Jan-08,0,-7.89,-15.05,-11.47,3284.753,68500
20-Jan-08,0,-5.75,-15.23,-10.49,2763.723,48600
21-Jan-08,0.43,4.95,-10.64,-2.845,2916.634,42200
22-Jan-08,0.04,-0.13,-9.62,-4.875,2944.951,28500
23-Jan-08,0.04,2.49,-10.96,-4.235,3086.535,28200
24-Jan-08,0,-7.67,-15.65,-11.66,2973.267,27000
25-Jan-08,0,-2.93,-14.42,-8.675,3284.753,29700
26-Jan-08,0,7.37,-5.22,1.075,3398.02,30200
27-Jan-08,0,10.54,-2.94,3.8,3171.485,28200
28-Jan-08,0.15,7.85,-0.74,3.555,2973.267,27000
29-Jan-08,1.26,17.96,-10.61,3.675,2709.921,25200
30-Jan-08,0,-1.07,-10,-5.535,2743.901,26000
31-Jan-08,8.92,0.73,-5.49,-2.38,2777.881,30400
1-Feb-08,2.56,0.96,-6.76,-2.9,2684.436,44100
2-Feb-08,0.16,5.46,-6.07,-0.305,2916.634,77000
3-Feb-08,3.91,5.76,-4.84,0.46,3029.901,107000
4-Feb-08,12.54,19.98,1.88,10.93,3001.584,147000
5-Feb-08,33.28,9.03,-0.08,4.475,3143.168,169000
6-Feb-08,4.89,1.24,-3.9,-1.33,4474.059,203000
7-Feb-08,0.03,2.52,-4.4,-0.94,4559.01,171000
8-Feb-08,0.1,6.9,-4.27,1.315,3652.871,125000
9-Feb-08,0,10.21,-5.2,2.505,3482.97,112000
10-Feb-08,0,-5.88,-12.18,-9.03,3398.02,109000
11-Feb-08,1.16,-5.59,-12.72,-9.155,3256.436,96600
12-Feb-08,0.15,-4.49,-10.47,-7.48,3058.218,82600
13-Feb-08,0,-0.24,-10.89,-5.565,3398.02,84000
14-Feb-08,0.08,7.83,-7.94,-0.055,3482.97,83100
15-Feb-08,0,0.33,-5.06,-2.365,3511.287,95600
16-Feb-08,12.53,2.58,-6.57,-1.995,3539.604,109000
17-Feb-08,22.1,9.69,-1.7,3.995,3907.723,126000
18-Feb-08,0.04,0.66,-8.28,-3.81,5635.05,188000
19-Feb-08,0.29,-1.19,-11.42,-6.305,5946.535,168000
20-Feb-08,0,-2.36,-11.24,-6.8,4870.495,125000
21-Feb-08,6.26,-4.37,-11.5,-7.935,3851.089,102000
22-Feb-08,1.21,-2.21,-6.47,-4.34,3964.356,110000
23-Feb-08,0.46,3.64,-7.98,-2.17,4134.257,111000
24-Feb-08,2.77,5.44,-3.38,1.03,4134.257,101000
25-Feb-08,1.62,5.28,-1.63,1.825,4219.208,98900
26-Feb-08,0.57,0.56,-3.38,-1.41,4247.525,72800
27-Feb-08,0.04,2.03,-5,-1.485,3879.406,53500
28-Feb-08,1.29,2.33,-5.32,-1.495,3964.356,46000
29-Feb-08,0,9.2,-1.6,3.8,3709.505,35000
1-Mar-08,0.07,13.76,-2.8,5.48,3539.604,32200
2-Mar-08,0.29,22.64,3.37,13.005,3539.604,32500
3-Mar-08,14.79,14.34,-4.13,5.105,4813.861,42900
4-Mar-08,5.55,1.87,-5.67,-1.9,6003.168,64400
5-Mar-08,0.08,7.39,-5.35,1.02,6427.921,212000
6-Mar-08,0.07,1.77,-5.63,-1.93,6739.406,203000
7-Mar-08,0,1.09,-6.25,-2.58,6654.456,179000
8-Mar-08,0,0.86,-11.17,-5.155,6427.921,122000
9-Mar-08,0,9.05,-5.42,1.815,6088.119,106000
10-Mar-08,0,5.01,-3.65,0.68,5606.733,81500
11-Mar-08,0,12.22,-3.77,4.225,4955.446,50600
12-Mar-08,0.08,19.3,0,9.65,4700.594,39500
13-Mar-08,5.7,15.81,1.04,8.425,4445.743,33500
14-Mar-08,0.75,15.13,2.68,8.905,4757.228,36200
15-Mar-08,2.74,10.3,-0.82,4.74,5153.663,44200
16-Mar-08,0.03,8.17,-3.31,2.43,5776.634,55300
17-Mar-08,12.15,10.4,1.03,5.715,5974.852,62200
18-Mar-08,51.52,12.29,2.95,7.62,6342.97,132000
19-Mar-08,9.72,8.55,0.9,4.725,7050.891,239000
20-Mar-08,0,14.89,0.71,7.8,6880.99,169000
21-Mar-08,0,18.39,2.8,10.595,6767.723,131000
22-Mar-08,0.04,7.67,-1.49,3.09,6682.772,86400
23-Mar-08,0.95,5.1,-3.13,0.985,6597.822,63600
24-Mar-08,0,8.63,-4.84,1.895,6965.941,74000
25-Mar-08,0,13.86,0.7,7.28,7107.525,124000
26-Mar-08,14.03,14.19,0.54,7.365,6767.723,120000
27-Mar-08,12.02,17.08,1.94,9.51,6569.505,81600
28-Mar-08,0.15,9.71,-0.38,4.665,6484.555,66800
29-Mar-08,3.82,9.64,-2.24,3.7,6258.02,66300
30-Mar-08,5.5,15.8,3.95,9.875,6003.168,65200
31-Mar-08,29.41,21.23,9.15,15.19,5918.218,65900
1-Apr-08,0.07,9.9,0.77,5.335,6258.02,71500
2-Apr-08,0.19,12.86,-1.59,5.635,6286.337,73400
3-Apr-08,13.45,12.71,2.69,7.7,6003.168,71900
4-Apr-08,0.09,11.32,2.61,6.965,6003.168,73600
5-Apr-08,0,15.93,0.24,8.085,6031.485,75500
6-Apr-08,0,18.62,4.02,11.32,6003.168,77100
7-Apr-08,0.16,16.94,3.39,10.165,6116.436,80400
8-Apr-08,7.13,18.65,3.81,11.23,6229.703,88700
9-Apr-08,2.69,15.26,0.92,8.09,6314.654,90600
10-Apr-08,38.31,23.36,9.98,16.67,6711.089,206000
11-Apr-08,0.2,14.4,4.21,9.305,7362.376,277000
12-Apr-08,0.82,7.09,1.48,4.285,7419.01,286000
13-Apr-08,0.7,7.4,0.4,3.9,7787.129,278000
14-Apr-08,0,11.02,-0.4,5.31,8070.297,208000
15-Apr-08,0,15.76,-0.83,7.465,8183.564,174000
16-Apr-08,0,21.22,4.33,12.775,8126.931,178000
17-Apr-08,0,22.5,9.88,16.19,8126.931,163000
18-Apr-08,15.42,18.52,7.14,12.83,8041.98,140000
19-Apr-08,0.67,13.42,6.55,9.985,8041.98,131000
20-Apr-08,0.01,21.05,6.12,13.585,8070.297,130000
21-Apr-08,0.02,23.86,9.55,16.705,8211.881,120000
22-Apr-08,6.89,25.33,14.43,19.88,8495.05,131000
23-Apr-08,1.13,25.77,14.65,20.21,8636.634,112000
24-Apr-08,8.44,21.83,16.42,19.125,8693.267,99800
25-Apr-08,9.85,25.4,6.89,16.145,8721.584,91200
26-Apr-08,0,16.84,3,9.92,8863.168,79700
27-Apr-08,2,11.51,4.09,7.8,8976.436,67900
28-Apr-08,1.64,9.41,1.08,5.245,9033.069,55700
29-Apr-08,0,14.23,-0.73,6.75,9033.069,52600
30-Apr-08,0,23.79,4.27,14.03,9033.069,58300
1-May-08,0.67,23.22,12,17.61,8976.436,104000
2-May-08,10.79,23.41,11.39,17.4,8948.119,165000
3-May-08,0.72,16.21,5.93,11.07,8976.436,173000
4-May-08,0,19.77,3.25,11.51,9033.069,144000
5-May-08,0.01,24.05,7.11,15.58,9146.337,147000
6-May-08,3.69,22.78,10.5,16.64,9259.604,160000
7-May-08,16.69,22.08,14.27,18.175,9259.604,121000
8-May-08,17.49,14.88,10.21,12.545,9259.604,100000
9-May-08,2.35,16.05,8.36,12.205,9259.604,82800
10-May-08,22.26,19.76,5.47,12.615,9146.337,110000
11-May-08,7.51,15.26,6.01,10.635,9061.386,84200
12-May-08,0,20.25,3.51,11.88,9061.386,82900
13-May-08,2.86,21.78,8.97,15.375,9033.069,122000
14-May-08,4.36,19.45,10.69,15.07,9033.069,122000
15-May-08,7.15,17.85,7.72,12.785,9033.069,136000
16-May-08,0,21.14,4.46,12.8,8948.119,136000
17-May-08,0.22,25.53,11.07,18.3,8834.852,93900
18-May-08,0,20.38,10.19,15.285,8693.267,78300
19-May-08,0.77,24.1,8.73,16.415,8580,77200
20-May-08,0,18.87,9.4,14.135,8410.099,76100
21-May-08,0,21.35,7.2,14.275,8211.881,76000
22-May-08,6.56,15.47,11.09,13.28,7957.03,81100
23-May-08,1.09,23.23,12.23,17.73,7702.178,80900
24-May-08,3.5,22.57,12.38,17.475,7390.693,84200
25-May-08,44.94,24.72,16.3,20.51,7135.842,90200
26-May-08,3,24.8,19.43,22.115,7220.792,136000
27-May-08,3.22,23.76,10.57,17.165,7588.911,196000
28-May-08,0.11,21.21,8.8,15.005,7419.01,150000
29-May-08,0,24.92,10.79,17.855,6880.99,116000
30-May-08,22.33,29.21,16.78,22.995,6541.188,113000
31-May-08,5.82,29.08,19.03,24.055,6626.139,129000
1-Jun-08,0,28.76,16.05,22.405,6739.406,182000
2-Jun-08,6.76,28.48,18.75,23.615,6541.188,196000
3-Jun-08,17.96,28.7,21.48,25.09,6541.188,195000
4-Jun-08,1.88,29.62,21.53,25.575,7220.792,380000
5-Jun-08,1.08,30.4,22.96,26.68,7815.446,405000
6-Jun-08,7.86,28.35,22.81,25.58,8126.931,300000
7-Jun-08,2.71,30.77,23.87,27.32,8438.416,211000
8-Jun-08,6.61,31.27,22.79,27.03,8523.366,206000
9-Jun-08,4.88,26,16.71,21.355,8381.782,194000
10-Jun-08,0.03,28.17,13.55,20.86,8240.198,167000
11-Jun-08,0,28.01,15.55,21.78,8296.832,145000
12-Jun-08,2.81,31.19,20.6,25.895,8551.683,129000
13-Jun-08,11.75,27.23,15.82,21.525,8806.535,137000
14-Jun-08,0.03,28.37,15.46,21.915,9259.604,153000
15-Jun-08,0.84,29.15,15.37,22.26,9769.307,147000
16-Jun-08,0.09,25.92,14.53,20.225,10335.644,148000
17-Jun-08,0,24.73,12,18.365,10845.347,159000
18-Jun-08,0.29,26.56,13.85,20.205,11213.465,225000
19-Jun-08,5.85,27.37,15.05,21.21,11411.683,193000
20-Jun-08,1.37,25.85,18.16,22.005,11553.267,145000
21-Jun-08,0.82,27.69,16.25,21.97,11638.218,141000
22-Jun-08,3.1,25.76,15.5,20.63,11666.535,152000
23-Jun-08,0.01,27.08,14.89,20.985,11808.119,144000
24-Jun-08,9.29,27.62,15.59,21.605,12006.337,126000
25-Jun-08,6.92,29.9,19.69,24.795,12147.921,131000
26-Jun-08,5.82,27.7,21.63,24.665,12232.871,106000
27-Jun-08,6.44,28.23,22.39,25.31,12317.822,103000
28-Jun-08,2.22,26.53,18.37,22.45,12431.089,107000
29-Jun-08,2.11,23.4,16.58,19.99,12431.089,96200
30-Jun-08,0.01,26.08,14.69,20.385,12317.822,75300
1-Jul-08,0,27.62,15.69,21.655,12119.604,81700
2-Jul-08,19.92,27.36,18.32,22.84,11836.436,100000
3-Jul-08,15.74,26.84,18.06,22.45,11638.218,75900
4-Jul-08,0.21,24.6,15.48,20.04,11383.366,58500
5-Jul-08,0,26.47,15.18,20.825,11043.564,45700
6-Jul-08,0.04,30.12,15.73,22.925,10590.495,46800
7-Jul-08,3.06,31.03,23.3,27.165,10024.159,44600
8-Jul-08,23.65,29.65,22.94,26.295,9429.505,66800
9-Jul-08,4.11,28.44,20.35,24.395,8976.436,98900
10-Jul-08,0.22,29.3,18.9,24.1,8693.267,128000
11-Jul-08,7.43,31.01,20.41,25.71,8381.782,118000
12-Jul-08,7.73,30,18.5,24.25,8098.614,137000
13-Jul-08,0.09,27.28,14.67,20.975,7872.079,134000
14-Jul-08,0,29.98,15.49,22.735,7617.228,131000
15-Jul-08,0.06,30.29,17.08,23.685,7362.376,132000
16-Jul-08,0,31.48,19.74,25.61,7135.842,133000
17-Jul-08,0,30.26,19.38,24.82,6965.941,133000
18-Jul-08,3.59,31.17,18.1,24.635,6796.04,118000
19-Jul-08,2.15,31.19,23.43,27.31,6682.772,112000
20-Jul-08,0,33.2,22.44,27.82,6569.505,95600
21-Jul-08,15.49,33.1,23.51,28.305,6427.921,79100
22-Jul-08,9.71,26.42,21.44,23.93,6371.287,80400
23-Jul-08,0.07,26.83,18.26,22.545,6399.604,66300
24-Jul-08,25.12,22.85,16.4,19.625,6456.238,63200
25-Jul-08,14.66,28.9,21.06,24.98,6541.188,66600
26-Jul-08,0.59,30.05,20.91,25.48,6767.723,85200
27-Jul-08,30.47,30.19,18.9,24.545,6994.258,103000
28-Jul-08,8.32,28.64,21.88,25.26,7220.792,106000
29-Jul-08,9.45,32.86,21.48,27.17,7249.109,106000
30-Jul-08,28.49,26.98,20.94,23.96,7107.525,137000
31-Jul-08,0.25,29.4,19.7,24.55,6994.258,177000
1-Aug-08,0.01,31.16,19.38,25.27,6994.258,180000
2-Aug-08,0,29.15,20.71,24.93,6909.307,179000
3-Aug-08,1.92,30.83,19.27,25.05,6824.357,183000
4-Aug-08,0.85,32.91,23.45,28.18,6682.772,168000
5-Aug-08,12.09,33.58,24.08,28.83,6003.168,140000
6-Aug-08,4.33,29.28,20.91,25.095,5606.733,120000
7-Aug-08,1.76,27.9,18.78,23.34,5266.931,104000
8-Aug-08,0.01,26.45,16.46,21.455,4757.228,85100
9-Aug-08,0.12,27.3,16.92,22.11,4530.693,73100
10-Aug-08,0.05,27.18,16.71,21.945,4275.842,60900
11-Aug-08,0,24.72,13.31,19.015,3907.723,48300
12-Aug-08,0.58,25.99,15.94,20.965,3482.97,32800
13-Aug-08,0.34,26.83,17.79,22.31,2724.079,17600
14-Aug-08,1.48,26.98,16.76,21.87,2794.871,14100
15-Aug-08,0.68,26.08,17.43,21.755,3228.119,14000
16-Aug-08,0,25.68,13.98,19.83,3143.168,14700
17-Aug-08,0.01,26.5,14.76,20.63,3058.218,12900
18-Aug-08,0.01,26.61,16.28,21.445,2701.426,10800
19-Aug-08,0,26.65,17.3,21.975,2474.891,9970
20-Aug-08,1.7,26.44,17.33,21.885,2404.099,9490
21-Aug-08,19.89,27.3,19.8,23.55,2316.317,9090
22-Aug-08,2.73,28.94,21.24,25.09,2389.941,7130
23-Aug-08,2.09,30.8,21.2,26,2030.317,4250
24-Aug-08,0.03,26.33,16.33,21.33,1684.852,2870
25-Aug-08,0,25.13,13.94,19.535,1837.762,3020
26-Aug-08,0,26.73,16.31,21.52,1843.426,3170
27-Aug-08,0,28.7,16.61,22.655,1786.792,3120
28-Aug-08,11.95,30.25,18.47,24.36,1667.861,3110
29-Aug-08,1.71,28.01,17.3,22.655,2106.772,4450
30-Aug-08,0,28.06,13.93,20.995,1877.406,3780
31-Aug-08,0.12,30.01,14.5,22.255,2035.98,4110
1-Sep-08,0,31.7,18.49,25.095,2081.287,4240
2-Sep-08,7.89,30.69,20.98,25.835,1996.337,4100
3-Sep-08,15.9,23.83,18.51,21.17,1945.366,4790
4-Sep-08,60.4,24.51,14.98,19.745,2474.891,11200
5-Sep-08,1.31,21.56,12.48,17.02,3426.337,37500
6-Sep-08,3.16,23.31,11.22,17.265,2860,33500
7-Sep-08,1.65,23.3,14.94,19.12,2205.881,29100
8-Sep-08,2.74,26.53,12.51,19.52,1985.01,22000
9-Sep-08,0.13,20.43,11.51,15.97,2321.98,33800
10-Sep-08,0,24.37,9.76,17.065,2338.97,40800
11-Sep-08,15.56,26.39,16.16,21.275,2288,44800
12-Sep-08,21.59,26.32,20.64,23.48,2525.861,55200
13-Sep-08,9.82,29.42,21.61,25.515,3029.901,88300
14-Sep-08,91.92,22.46,12.69,17.575,6003.168,368000
15-Sep-08,0.12,18.41,10.05,14.23,7872.079,506000
16-Sep-08,0,21.94,9.15,15.545,8381.782,334000
17-Sep-08,0.04,25.1,9.98,17.54,8749.901,286000
18-Sep-08,0,25.69,14.23,19.96,8834.852,253000
19-Sep-08,0.22,25.38,14.58,19.98,8749.901,235000
20-Sep-08,0.7,23.16,14.45,18.805,7900.396,209000
21-Sep-08,0.92,23.13,14.98,19.055,6880.99,183000
22-Sep-08,0,26.6,15.18,20.89,6314.654,227000
23-Sep-08,0,27.74,14.62,21.18,5550.099,210000
24-Sep-08,0.34,27.78,16.1,21.94,4955.446,172000
25-Sep-08,0.27,27.6,16.07,21.835,4643.96,148000
26-Sep-08,0.04,25.84,12.83,19.335,4049.307,117000
27-Sep-08,0,25.35,11.11,18.23,4077.624,105000
28-Sep-08,4.2,26.12,14.27,20.195,4615.644,105000
29-Sep-08,10.08,22.48,12.24,17.36,4643.96,93100
30-Sep-08,0,17.85,9.35,13.6,4275.842,82100
1-Oct-08,0,18.37,7.63,13,3766.139,25200
2-Oct-08,0,18.22,4.9,11.56,3992.673,93100
3-Oct-08,0,21.86,7.15,14.505,3851.089,78300
4-Oct-08,0,22.7,9.26,15.98,3851.089,75700
5-Oct-08,0,25.02,9.85,17.435,3766.139,69900
6-Oct-08,0.02,24.98,10.79,17.885,3454.654,49100
7-Oct-08,9.73,22.8,15.17,18.985,3482.97,43400
8-Oct-08,0.04,19.65,8.28,13.965,3256.436,38900
9-Oct-08,0,23.31,8.06,15.685,3369.703,36900
10-Oct-08,0.15,23.51,9.48,16.495,3256.436,38600
11-Oct-08,0,26.43,12.68,19.555,3313.069,33300
12-Oct-08,0,26.76,15.9,21.33,3086.535,32100
13-Oct-08,0.15,24.6,17.07,20.835,3228.119,28300
14-Oct-08,1.54,20.7,14.38,17.54,3001.584,27900
15-Oct-08,9.94,25.18,9.51,17.345,2732.574,24400
16-Oct-08,0,14.86,4.62,9.74,2916.634,25500
17-Oct-08,0.35,14.03,3.51,8.77,2944.951,31100
18-Oct-08,0,15.69,5.3,10.495,2783.545,20600
19-Oct-08,0,18.28,4.13,11.205,2721.248,17800
20-Oct-08,0.05,20.15,6.11,13.13,2888.317,17300
21-Oct-08,0.06,15.2,6.93,11.065,2766.554,15900
22-Oct-08,1.46,15.83,7.08,11.455,2973.267,13500
23-Oct-08,12.73,13.76,6.29,10.025,3001.584,12500
24-Oct-08,1.74,10.96,3.37,7.165,2860,12400
25-Oct-08,0,15.2,3.11,9.155,2574,11300
26-Oct-08,0,15.29,3.45,9.37,2483.386,11700
27-Oct-08,0.04,8.12,-0.81,3.655,2888.317,18700
28-Oct-08,0,9.34,-3.79,2.775,3086.535,21000
29-Oct-08,0,15.49,-1.29,7.1,3114.852,21000
30-Oct-08,0,20.67,2.83,11.75,3058.218,20300
31-Oct-08,0,22.43,8.28,15.355,3029.901,18700
1-Nov-08,0,22.21,8.99,15.6,2738.238,16000
2-Nov-08,0,22.85,9.94,16.395,2554.178,14000
3-Nov-08,0,23.01,9.78,16.395,2517.366,11900
4-Nov-08,0,21.34,8,14.67,2429.584,9930
5-Nov-08,0.22,21.95,9.24,15.595,2273.842,9030
6-Nov-08,2.48,17.55,7.48,12.515,2194.554,8360
7-Nov-08,0,8.3,2.37,5.335,1854.752,7190
8-Nov-08,0,7.23,0.19,3.71,2109.604,7740
9-Nov-08,0,5.66,-3.51,1.075,2154.911,8250
10-Nov-08,1.63,6.56,-4.5,1.03,2449.406,12200
11-Nov-08,6.78,10.97,1.96,6.465,2658.951,14500
12-Nov-08,0.89,12.98,4.87,8.925,2534.356,11400
13-Nov-08,2.36,15.51,3.88,9.695,2398.436,10600
14-Nov-08,6.94,13.28,5.73,9.505,2355.96,8960
15-Nov-08,1.99,5.39,-2.61,1.39,2021.822,7570
16-Nov-08,0.04,11.62,-4.06,3.78,2186.059,11200
17-Nov-08,0.06,6.15,-4.17,0.99,2353.129,11600
18-Nov-08,0,3.24,-6.07,-1.415,2582.495,13200
19-Nov-08,0,12.65,-2.88,4.885,2599.485,15200
20-Nov-08,0.35,2.67,-5.2,-1.265,2398.436,13800
21-Nov-08,0,0.12,-7.1,-3.49,2341.802,13100
22-Nov-08,0.01,4.94,-3.94,0.5,2389.941,10100
23-Nov-08,0.13,9.44,-4.09,2.675,2296.495,9050
24-Nov-08,0.36,8.51,-0.7,3.905,2033.149,7740
25-Nov-08,0,5.48,-4.32,0.58,2109.604,6150
26-Nov-08,0,11.29,-3.31,3.99,2047.307,5500
27-Nov-08,0,10.94,-2.28,4.33,2205.881,6240
28-Nov-08,0,8.73,-0.24,4.245,1902.891,4830
29-Nov-08,3.28,7.51,-0.88,3.315,1829.267,5140
30-Nov-08,4.62,2.19,-0.67,0.76,2118.099,8160
1-Dec-08,0.3,0.51,-5.58,-2.535,1699.01,5150
2-Dec-08,0,7.37,-5.68,0.845,1696.178,4360
3-Dec-08,0.57,6.65,-5.77,0.44,1597.069,3780
4-Dec-08,0.01,0.2,-7.28,-3.54,1580.079,4610
5-Dec-08,0,-1.27,-7.27,-4.27,1659.366,4210
6-Dec-08,0.01,4.08,-7.11,-1.515,1602.733,3620
7-Dec-08,0.18,-0.5,-11.24,-5.87,1670.693,3710
8-Dec-08,0.2,7.72,-2.86,2.43,1506.455,3230
9-Dec-08,9.84,7.3,-1.89,2.705,1557.426,3690
10-Dec-08,0.03,1.55,-5.24,-1.845,1704.673,4350
11-Dec-08,0.03,4.26,-4.77,-0.255,1645.208,4460
12-Dec-08,0.03,2.96,-2.39,0.285,1800.951,4680
