Date ,PRECTOTCORR,T2M_MAX,T2M_MIN
17-Feb-2020,3.16,7.37,0.35
18-Feb-2020,0.02,4.4,-3.42
19-Feb-2020,0,5.05,-5.08
20-Feb-2020,0,-0.74,-5.93
21-Feb-2020,0,4.3,-7.51
22-Feb-2020,0,10.19,-5.7
23-Feb-2020,0.01,14.75,-0.03
24-Feb-2020,16.14,7.23,2.97
25-Feb-2020,5.09,4.47,-0.49
26-Feb-2020,1.55,2.01,-4.37
27-Feb-2020,0.04,6.47,-5.82
28-Feb-2020,0,7.28,-4.74
29-Feb-2020,0,8.56,-4.92
1-Mar-2020,2.96,18.36,0.63
2-Mar-2020,1.79,11.4,3.33
3-Mar-2020,0,14.19,0.41
4-Mar-2020,0.01,12.73,2.94
5-Mar-2020,0.03,14.48,0.94
6-Mar-2020,0.03,9.75,-1.18
7-Mar-2020,0,13.89,-2.63
8-Mar-2020,0,19.26,2.54
9-Mar-2020,15.66,14.71,8.92
10-Mar-2020,0.13,10.76,3.01
11-Mar-2020,0.03,15.68,4.13
12-Mar-2020,8,17.23,6.13
13-Mar-2020,0,10.49,1.19
14-Mar-2020,10.32,5.93,0.19
15-Mar-2020,0.03,6.77,-2.74
16-Mar-2020,2.11,9.16,1.33
17-Mar-2020,0.68,11.94,1.89
18-Mar-2020,12.38,16.57,5.55
19-Mar-2020,20.33,21.2,9.76
20-Mar-2020,0.24,17.04,-1.39
21-Mar-2020,0.01,8.1,-3.57
22-Mar-2020,6.21,4.73,-1.43
23-Mar-2020,0.33,10.39,1.67
24-Mar-2020,4.38,9.58,3.62
25-Mar-2020,0.32,17.32,5.28
26-Mar-2020,1.87,18.73,7.1
27-Mar-2020,7.15,22.08,10.65
28-Mar-2020,2.9,22.28,13.15
29-Mar-2020,0.03,16.96,6.42
30-Mar-2020,0,18.08,3.41
31-Mar-2020,0,15.38,3.37
1-Apr-2020,0,15.12,0.62
2-Apr-2020,0.21,16.44,7.11
3-Apr-2020,1.58,18.87,3.9
4-Apr-2020,0.55,11.26,1.19
5-Apr-2020,0.09,14.64,3.03
6-Apr-2020,0.01,21.56,5.97
7-Apr-2020,0,26.74,14.12
8-Apr-2020,0.64,29.01,9.6
9-Apr-2020,0,14.23,1.35
10-Apr-2020,0,13.43,-2.08
11-Apr-2020,0.91,19.48,4.01
12-Apr-2020,12.06,16.58,3.87
13-Apr-2020,0.14,8.09,-0.52
14-Apr-2020,0,9.53,-0.18
15-Apr-2020,0.01,9.01,0.04
16-Apr-2020,1.46,13.05,-1.79
17-Apr-2020,4.89,8.13,-0.66
18-Apr-2020,0,15.92,-2.91
19-Apr-2020,0.02,18.16,5.9
20-Apr-2020,0.02,20.2,4.08
21-Apr-2020,0,16.51,5.6
22-Apr-2020,3.81,21.41,4.94
23-Apr-2020,12.69,16.72,10.58
24-Apr-2020,15.57,21.73,8.53
25-Apr-2020,26.13,13.58,6.27
26-Apr-2020,0,19.03,3.26
27-Apr-2020,0.74,22.02,7
28-Apr-2020,28.01,25.45,11.8
29-Apr-2020,5.87,13.81,10.05
30-Apr-2020,0,19.62,7.15
1-May-2020,0,23.45,8.8
2-May-2020,0.38,28.6,14.9
3-May-2020,0.52,21.18,13.58
4-May-2020,12.06,20.77,9.12
5-May-2020,2.92,18.35,9.12
6-May-2020,0.41,16.66,5.26
7-May-2020,2.53,20.09,5.72
8-May-2020,6.56,14.54,3.72
9-May-2020,0,17.87,2.85
10-May-2020,0.01,14.17,4.69
11-May-2020,0.01,14.35,1.81
12-May-2020,0.47,16.6,4.9
13-May-2020,0.7,16.85,8.27
14-May-2020,12.66,26.52,13.8
15-May-2020,9.03,24.19,15.8
16-May-2020,27.37,25.19,14.72
17-May-2020,22.4,22.1,12.27
18-May-2020,1.49,17.98,11.62
19-May-2020,0.77,20.11,10.75
20-May-2020,0.49,21.54,13.03
21-May-2020,0.09,19.98,11.88
22-May-2020,0.04,25.04,11.96
23-May-2020,0.04,28.39,18.17
24-May-2020,9.79,27.99,19.02
25-May-2020,7.02,27.3,18.69
26-May-2020,1.2,27.15,20.01
27-May-2020,10.62,24.35,18.69
28-May-2020,6.83,25.34,17.36
29-May-2020,0.6,23.83,13.69
30-May-2020,0,23.52,11.05
31-May-2020,0,25.18,11.42
1-Jun-2020,0,26.57,14.83
2-Jun-2020,0,29.44,16.9
3-Jun-2020,6.23,29.47,18.83
4-Jun-2020,2.22,27.25,20.64
5-Jun-2020,1.17,27.33,18.6
6-Jun-2020,0.14,32.55,20.19
7-Jun-2020,0,31,18.51
8-Jun-2020,0.42,29.48,17.93
9-Jun-2020,9.08,30.58,22.94
10-Jun-2020,0.38,24.05,15.64
11-Jun-2020,0,26.91,13.09
12-Jun-2020,0.53,29.78,17.19
13-Jun-2020,0,27.58,15.81
14-Jun-2020,0,26.17,15.97
15-Jun-2020,0,26,14.55
16-Jun-2020,0,27.28,12.41
17-Jun-2020,0,28.05,15.3
18-Jun-2020,0,29.17,15.94
19-Jun-2020,0.53,29.12,18.41
20-Jun-2020,12.48,29.83,20.73
21-Jun-2020,3.12,29.24,20.94
22-Jun-2020,13.57,28.95,20.44
23-Jun-2020,1.04,25.08,15.75
24-Jun-2020,0.2,26.51,14.5
25-Jun-2020,0,29.84,16.61
26-Jun-2020,0,28.98,21.85
27-Jun-2020,6.81,27.44,22.31
28-Jun-2020,2.22,30.06,22.44
29-Jun-2020,11.85,30.64,23.48
30-Jun-2020,28.33,26.29,21.14
1-Jul-2020,16.36,28.04,21.73
2-Jul-2020,2.54,29.69,22.31
3-Jul-2020,3.57,30.14,22.8
4-Jul-2020,0.07,30.93,21.23
5-Jul-2020,0.46,31.3,21.55
6-Jul-2020,0.35,32.26,22.23
7-Jul-2020,0.78,32.88,22.11
8-Jul-2020,0.57,32.3,21.15
9-Jul-2020,3.83,31.69,22.48
10-Jul-2020,0.03,30.14,19.54
11-Jul-2020,0,32.39,22.24
12-Jul-2020,0,28.55,20.51
13-Jul-2020,0,29.16,18.07
14-Jul-2020,0,31.55,18.89
15-Jul-2020,16.76,29.25,21.06
16-Jul-2020,0.38,29.49,19.3
17-Jul-2020,1.51,31.82,21.55
18-Jul-2020,0.15,32.35,23.41
19-Jul-2020,8.67,32.4,21.65
20-Jul-2020,2.69,27.6,18.37
21-Jul-2020,23.5,29.05,22.31
22-Jul-2020,2.56,29.68,21.83
23-Jul-2020,0.77,30.45,21.09
24-Jul-2020,0.05,31.07,19.33
25-Jul-2020,0.04,32.04,21.28
26-Jul-2020,2.04,32.69,23.1
